Temperature (K)	Pressure (kPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
124.085069854	3068.74958067	452.569243237	0.00220960662914	-0.179313767315	0.0106380605823	111.814872851	31.9984735396	280.451906273	224.565706210	2.83170360118	29.6481809078	0.0553630085161	0.000176799405325	181.914877709	0.00549707650411	1.22993658641	1.70250021665	125.449568452	36.3298025670	371.196610497	164.382198508	9.40992619063	12.4885138481	0.0336158341763
124.123126149	3074.38838100	451.623781335	0.00221423237953	-0.173836931073	0.0168623212314	111.862211015	32.0785177511	284.845209224	223.464589475	2.85531000800	29.5463925044	0.0553628011734	0.000172829274237	182.729053302	0.00547258348867	1.22558751527	1.69691003278	125.397542936	36.4242567800	378.114609847	164.249452515	9.38060570067	12.5169145390	0.0338494487756
124.161122245	3080.02718133	450.669459095	0.00221892116232	-0.168324235768	0.0231293409107	111.909873188	32.1603951652	289.401770235	222.357516165	2.87925035068	29.4440299558	0.0553651715956	0.000168883306105	183.552145762	0.00544804309340	1.22118554349	1.69125512228	125.345043161	36.5203312523	385.288226568	164.114514447	9.35104044117	12.5456879779	0.0340882674564
124.199058208	3085.66598167	449.706009109	0.00222367497819	-0.162774529649	0.0294404741824	111.957870022	32.2441708481	294.130820190	221.244339124	2.90353347606	29.3410744397	0.0553702220268	0.000164961660192	184.384414371	0.00542345188672	1.21672918683	1.68553368183	125.292054931	36.6180828090	392.731710281	163.977302673	9.32122396255	12.5748458389	0.0343325070693
124.236934099	3091.30478200	448.733151217	0.00222849592745	-0.157186605973	0.0357971404906	112.006212679	32.3299131791	299.042294609	220.124905597	2.92816859912	29.2375062732	0.0553780609410	0.000161064502277	185.226130830	0.00539880628893	1.21221689045	1.67974382251	125.238563380	36.7175711590	400.460382990	163.837731301	9.29114953703	12.6044003743	0.0345823977870
124.274749978	3096.94358233	447.750591649	0.00223338621691	-0.151559199275	0.0422008285685	112.054912866	32.4176940764	304.146901884	218.999056901	2.95316532483	29.1333048554	0.0553888036049	0.000157192004981	186.077580110	0.00537410256199	1.20764702416	1.67388356406	125.184552924	36.8188590897	408.490741538	163.695709884	9.26081014098	12.6343644538	0.0348381841955
124.312505900	3102.58238267	446.758022088	0.00223834816737	-0.145890981304	0.0486531012375	112.103982874	32.5075892426	309.456199582	217.866628075	2.97853367169	29.0284486043	0.0554025727053	0.000153344348117	186.939061361	0.00534933679841	1.20301787720	1.66795082858	125.130007211	36.9220126780	416.840572031	163.551143108	9.23019843570	12.6647516084	0.0351001264962
124.350201918	3108.22118300	445.755118655	0.00224338422185	-0.140180556597	0.0551556006373	112.153435615	32.5996784315	314.982679926	216.727447498	3.00428409726	28.9229148892	0.0554194990511	0.000149521719062	187.810888913	0.00532450490911	1.19832765269	1.66194343370	125.074909069	37.0271015199	425.529077857	163.403930438	9.19930674660	12.6955760775	0.0353685018353
124.387838080	3113.85998333	444.741540796	0.00224849695446	-0.134426457638	0.0617100539405	112.203284674	32.6940457398	320.739865788	215.581336480	3.03042752572	28.8166799559	0.0554397223581	0.000145724313159	188.693393363	0.00529960261024	1.19357446140	1.65585908521	125.019240445	37.1341989812	434.577023251	163.253965742	9.16812704053	12.7268528612	0.0356436057747
124.425414432	3119.49878367	443.716930062	0.00225368908025	-0.128627139572	0.0683182796030	112.253544352	32.7907799251	326.742418713	214.428108815	3.05697537773	28.7097188455	0.0554633921299	0.000141952334151	189.586922772	0.00527462540865	1.18875631508	1.64969536883	124.962982343	37.2433824695	444.006894616	163.101136882	9.13665090105	12.7585977771	0.0359257539243
124.462931015	3125.13758400	442.680908783	0.00225896346592	-0.122780974401	0.0749821942151	112.304229726	32.8899747535	333.006260776	213.267570294	3.08393960289	28.6020053056	0.0554906686478	0.000138205994641	190.491843967	0.00524956858610	1.18387111905	1.64344974133	124.906114756	37.3547337323	453.843082253	162.945325255	9.10486950150	12.7908275223	0.0362152837565
124.500387866	3130.77638433	441.633078605	0.00226432314164	-0.116886244615	0.0817038200245	112.355356700	32.9917293817	339.548712367	212.099518181	3.11133271504	28.4935116921	0.0555217240847	0.000134485516600	191.408543979	0.00522442718185	1.17891666418	1.63711952077	124.848616580	37.4683391830	464.112085531	162.786405303	9.07277357546	12.8235597426	0.0365125566270
124.537785019	3136.41518467	440.573018879	0.00226977131406	-0.110941136192	0.0884852932132	112.406942080	33.0961487748	346.388648390	210.923740637	3.13916783071	28.3842088625	0.0555567437619	0.000130791131904	192.337431614	0.00519919597349	1.17389061795	1.63070187569	124.790465541	37.5842902574	474.842745130	162.624243966	9.04035338450	12.8568131071	0.0368179600319
124.575122503	3142.05398500	439.500284897	0.00227531138059	-0.104943730870	0.0953288730225	112.459003639	33.2033441678	353.546675802	209.740016094	3.16745871103	28.2740660571	0.0555959275705	0.000127123082922	193.278939199	0.00517386945594	1.16879051469	1.62419381332	124.731638091	37.7026838061	486.066506589	162.458700081	9.00759868262	12.8906073924	0.0371319101331
124.612400342	3147.69278533	438.414405930	0.00228094694534	-0.0988919976156	0.102236951834	112.511560199	33.3134335723	361.045335952	208.548112567	3.19621980767	28.1630507687	0.0556394915804	0.000123481623155	194.233524497	0.00514844181810	1.16361374477	1.61759216644	124.672109313	37.8236225253	497.817720212	162.289623728	8.97449867730	12.9249635740	0.0374548545914
124.649618558	3153.33158567	437.314883069	0.00228668183662	-0.0927837831773	0.109212066332	112.564631719	33.4265423378	368.909335861	207.347786900	3.22546631309	28.0511285984	0.0556876698696	0.000119867017921	195.201672834	0.00512290691715	1.15835754265	1.61089357898	124.611852802	37.9472154320	510.133983273	162.116855491	8.94104198643	12.9599039288	0.0377872757539
124.686777164	3158.97038600	436.201186827	0.00229252012649	-0.0866168016007	0.116256909891	112.618239392	33.5428037720	377.165813364	206.138783944	3.25521421578	27.9382630953	0.0557407166045	0.000116279545109	196.183899455	0.00509725824992	1.15301897363	1.60409448989	124.550840538	38.0735783883	523.056531698	161.940225660	8.90721659077	12.9954521482	0.0381296942471
124.723876170	3164.60918633	435.072754466	0.00229846615247	-0.0803886225667	0.123374346360	112.672405757	33.6623598297	385.844642027	204.920835641	3.28548036101	27.8244155788	0.0557989084161	0.000112719495997	197.180752149	0.00507148892120	1.14759491910	1.59719111539	124.489042750	38.2028346824	536.630689693	161.759553329	8.87300978134	13.0316334645	0.0384826730419
124.760915582	3170.24798667	433.928987028	0.00230452454179	-0.0740966583826	0.130567425429	112.727154816	33.7853618777	394.978782960	203.693660021	3.31628251788	27.7095449404	0.0558625471184	0.000109187176144	198.192814171	0.00504559160828	1.14208206013	1.59017942906	124.426427756	38.3351156721	550.906387617	161.574645396	8.83840810090	13.0684747919	0.0388468220626
124.797895399	3175.88678700	432.769246012	0.00231070023856	-0.0677381494373	0.137839399822	112.782512170	33.9119715495	404.604692132	202.456960088	3.34763945347	27.5936074226	0.0559319628293	0.000105682906368	199.220707506	0.00501955852138	1.13647685916	1.58305513962	124.362961785	38.4705615007	565.938760448	161.385295460	8.80339727894	13.1060048840	0.0392228034314
124.834815613	3181.52558733	431.592849649	0.00231699853418	-0.0613101478910	0.145193744568	112.838505175	34.0423616985	414.762793643	201.210422582	3.37957101501	27.4765563705	0.0560075175623	0.000102207023818	200.265096541	0.00499338135936	1.13077553938	1.57581366609	124.298608789	38.6093218951	581.788841845	161.191282567	8.76796215898	13.1442545112	0.0396113374531
124.871676211	3187.16438767	430.399068720	0.00232342510167	-0.0548094993315	0.152634178686	112.895163111	34.1767174684	425.498031716	199.953716609	3.41209822132	27.3583419538	0.0560896093764	9.87598831526e-05	201.326692174	0.00496705125984	1.12497406171	1.56845010986	124.233330213	38.7515570565	598.524372098	160.992369824	8.73208661738	13.1832566596	0.0400132094697
124.908477174	3192.80318800	429.187121834	0.00232998603436	-0.0482328220812	0.160164689635	112.952517374	34.3152374955	436.860517082	198.686492105	3.44524336469	27.2389108524	0.0561786771842	9.53418578361e-05	202.406256460	0.00494055874304	1.11906809877	1.56095922316	124.167084753	38.8974386602	616.220742325	160.788302828	8.69575347199	13.2230467564	0.0404292777365
124.945218473	3198.44198833	427.956170100	0.00233668788971	-0.0415764837778	0.167789560998	113.010601695	34.4581352645	448.906287059	197.408378114	3.47903012487	27.1182059024	0.0562752063448	9.19533415736e-05	203.504607869	0.00491389364825	1.11305300542	1.55333537352	124.099828073	39.0471509770	634.962102481	160.578807894	8.65894437940	13.2636629246	0.0408604825087
124.981900075	3204.08078867	426.705311064	0.00234353773921	-0.0348365747784	0.175513403918	113.069452390	34.6056406427	461.698203293	196.118980866	3.51348369693	26.9961656931	0.0563797351932	8.85947498972e-05	204.622627243	0.00488704506179	1.10692378544	1.54557250333	124.031512485	39.2008921387	654.842667246	160.363590063	8.62163971884	13.3051462731	0.0413078565636
125.018521937	3209.71958900	425.433571821	0.00235054322516	-0.0280088778487	0.183341192921	113.129108642	34.7580016215	475.307017032	194.817881598	3.54863093526	26.8727241090	0.0564928626956	8.52665219299e-05	205.761264591	0.00486000123486	1.10067505352	1.53766408394	123.962086588	39.3588755680	675.968262251	160.142330820	8.58381846046	13.3475412270	0.0417725374371
125.055084007	3215.35838933	424.139901130	0.00235771262580	-0.0210888334837	0.191278306916	113.189612824	34.9154863001	489.812639481	193.504634099	3.58450051625	26.7478098070	0.0566152574624	8.19691223488e-05	206.921546857	0.00483274948978	1.09430099184	1.52960306309	123.891494853	39.5213316016	698.458163779	159.914685511	8.54545801550	13.3908959064	0.0422557817165
125.091586225	3220.99718967	422.823160365	0.00236505493014	-0.0140715000732	0.199330576282	113.251010873	35.0783851554	505.305664617	192.178761918	3.62112312285	26.6213456153	0.0567476684093	7.87030435795e-05	208.104586840	0.00480527611228	1.08779530028	1.52138180466	123.819677146	39.6885093372	722.447298951	159.680280379	8.50653406502	13.4352625615	0.0427589818129
125.128028521	3226.63599000	421.482113087	0.00237257992439	-0.00695150794505	0.207504337194	113.313352716	35.2470136467	521.889204819	190.839755184	3.65853165476	26.4932478426	0.0568909374297	7.54688082567e-05	209.311593475	0.00477756622745	1.08115113901	1.51299201926	123.746568179	39.8606787460	748.088891472	159.438709159	8.46702036349	13.4806980757	0.0432836857408
125.164410813	3232.27479033	420.115412967	0.00238029829217	0.000276993890096	0.215806494591	113.376692771	35.4217152219	539.681116621	189.487066968	3.69676146891	26.3634254768	0.0570460145381	7.22669719922e-05	210.543883744	0.00474960365611	1.07436106210	1.50442468391	123.672096880	40.0381330956	775.557661718	159.189529158	8.42688851230	13.5272645483	0.0438316205684
125.200733009	3237.91359067	418.721589735	0.00238822173137	0.00762039976142	0.224244595498	113.441090526	35.6028647994	558.816716551	188.120109100	3.73585065581	26.2317792552	0.0572139760666	6.90981265018e-05	211.802896539	0.00472137074771	1.06741694024	1.49566994856	123.596185649	40.2211917435	805.053721321	158.932256698	8.38610769771	13.5750299745	0.0444047203739
125.236995003	3243.55239100	417.299032747	0.00239636309104	0.0150857199340	0.232826914866	113.506611215	35.7908728226	579.452117170	186.738247333	3.77584035881	26.0982005761	0.0573960466629	6.59629031510e-05	213.090208882	0.00469284818503	1.06030987050	1.48671702694	123.518749498	40.4102033715	836.807344482	158.666361822	8.34464438565	13.6240690420	0.0450051597762
125.273196677	3249.19119133	415.845971646	0.00240473653271	0.0226806661004	0.241562556658	113.573326618	35.9861900073	601.768354692	185.340795727	3.81677514512	25.9625702202	0.0575936260577	6.28619769939e-05	214.407554993	0.00466401475466	1.05303007020	1.47755406823	123.439695038	40.6055497481	871.084854562	158.391262090	8.30246196501	13.6744640694	0.0456353944041
125.309337897	3254.82999167	414.360453543	0.00241335772140	0.0304137523985	0.250461573312	113.641316008	36.1893129225	625.976534191	183.927010140	3.85870343764	25.8247568428	0.0578083218472	5.97960713946e-05	215.756848894	0.00463484707497	1.04556675130	1.46816800518	123.358919279	40.8076501383	908.195943668	158.106315256	8.25952032675	13.7263061190	0.0462982101055
125.345418514	3260.46879200	412.840315725	0.00242224405396	0.0382944162999	0.259535108685	113.710667277	36.4007906189	652.324300086	182.496080456	3.90167802623	25.6846151698	0.0580419899875	5.67659633415e-05	217.140211240	0.00460531927408	1.03790797144	1.45854437395	123.276308203	41.0169664704	948.502843484	157.810810637	8.21577536794	13.7796963232	0.0469967831418
125.381438359	3266.10759233	411.283153086	0.00243141493274	0.0463331630359	0.268795568873	113.781478290	36.6212325071	681.104040225	181.047121568	3.94575666813	25.5419838508	0.0582967851465	5.37724895936e-05	218.560001599	0.00457540260196	1.03004045489	1.44866709768	123.191735057	41.2340094783	992.431925477	157.503958764	8.17117839760	13.8347474789	0.0477347545492
125.417397245	3271.74639267	409.686278714	0.00244089209709	0.0545417405735	0.278256829162	113.853858518	36.8513178307	712.663394216	179.579162547	3.99100280643	25.3966828592	0.0585752239278	5.08165538258e-05	220.018857373	0.00454506496370	1.02194937687	1.43851822569	123.105058288	41.4593460052	1040.48850636	157.184878986	8.12567542503	13.8915859771	0.0485163226653
125.453294963	3277.38519300	408.046675957	0.00245070002753	0.0629333526003	0.287934485966	113.927931035	37.0918071159	747.418850922	178.091133728	4.03748643135	25.2485103372	0.0588802649683	4.78991349943e-05	221.519741242	0.00451427035078	1.01361810088	1.42807761605	123.016119037	41.6936077788	1093.27594577	156.852584446	8.07920629742	13.9503541567	0.0493463594236
125.489131278	3283.02399333	406.360939433	0.00246086644399	0.0715229210036	0.297846167291	114.003834970	37.3435561684	785.873550427	176.581850943	4.08528512881	25.0972387113	0.0592154115354	4.50212971929e-05	223.065999328	0.00448297814555	1.00502785724	1.41732254695	122.924738065	41.9375019982	1151.52055013	156.505963786	8.03170365030	14.0112131991	0.0502305578912
125.524905929	3288.66279367	404.625202134	0.00247142292355	0.0803274105479	0.308011916879	114.081728543	37.6075332553	828.640869719	175.049996613	4.13448535479	24.9426099048	0.0595848442807	4.21842013549e-05	224.661433523	0.00445114225578	0.996157343551	1.40622723384	122.830711933	42.1918242984	1216.10446714	156.143758527	7.98309160899	14.0743467307	0.0511756217956
125.560618625	3294.30159400	402.835043887	0.00248240567740	0.0893662371112	0.318454677201	114.161792893	37.8848405127	876.476115985	173.494096229	4.18518401778	24.7843293269	0.0599935953424	3.93891192633e-05	226.310391968	0.00441871003493	0.986982225708	1.39476222651	122.733808236	42.4574746721	1288.10970118	155.764535001	7.93328417705	14.1399653424	0.0521895116518
125.596269037	3299.94039433	400.985375448	0.00249385653750	0.0986617852742	0.329200901906	114.244236916	38.1767408391	930.319748537	171.912489244	4.23749045398	24.6220582739	0.0604477796738	3.66374504734e-05	228.017883831	0.00438562091359	0.977474505692	1.38289364512	122.633759561	42.7354772968	1368.87790719	155.366648990	7.88218320539	14.2083123345	0.0532817689550
125.631856799	3305.57919467	399.070289705	0.00250582422645	0.108240073685	0.340281343224	114.329303498	38.4846921235	991.357317857	170.303292472	4.29152892895	24.4554041868	0.0609549071382	3.39307429615e-05	229.789726687	0.00435180464514	0.967601710918	1.37058220092	122.530255740	43.0270054824	1460.09296057	154.948200700	7.82967580386	14.2796711093	0.0544639495178
125.667381495	3311.21799500	397.082867954	0.00251836601552	0.118131622584	0.351732078722	114.417277639	38.8103913958	1061.10414453	168.664353493	4.34744185024	24.2839079855	0.0615243107045	3.12707186045e-05	231.632738490	0.00431717902452	0.957325839919	1.35778192261	122.422933776	43.3334134633	1563.89709120	154.506976615	7.77563099546	14.3543748248	0.0557502124132
125.702842659	3316.85679533	395.014923620	0.00253154992433	0.128372603186	0.363595871835	114.508497218	39.1558326469	1141.52746700	166.993190503	4.40539395909	24.1070273403	0.0621677451292	2.86593050120e-05	233.554991645	0.00428164687449	0.946601969190	1.34443847375	122.311364529	43.6562774907	1683.05762031	154.040373252	7.71989532349	14.4328192023	0.0571581354399
